0.9780997979265599	0.04097956192372638
0.9785866142953655	0.03963531458630695
0.979052441513342	0.03835922970405438
0.9794985968750352	0.03714663525440433
0.9799262903578235	0.035993261264641675
0.9803366352878349	0.0348951983503536
0.9807306577622097	0.0338488612169029
0.981109304993325	0.03285095645011652
0.9814734527158889	0.03189845402434172
0.9818239117771854	0.030988562041015782
0.9821614340134557	0.030118704281999486
0.9824867175008409	0.029286500221601685
0.9828004112570348	0.028489747191475873
0.983103119459395	0.02772640443502224
0.9833954052364339	0.026994578823882887
