0.9238119990872039	0.5596447798766989	43.88104631509107
0.9250852248325564	0.5595659791209976	44.66217871754001
0.9263162572180045	0.559488588502605	45.443088766103706
0.9275071702593761	0.5594125584959636	46.22378367440939
0.9286599037059482	0.5593378421423222	47.00427030867177
0.9297762737667661	0.5592643948752017	47.78455520974358
0.9308579828220649	0.5591921743604559	48.56464461343801
0.9319066282303585	0.5591211403494841	49.344544469283555
0.932923710328167	0.5590512545443359	50.12426045785457
0.9339106397076328	0.5589824804735377	50.903798006805765
0.9348687438471133	0.5589147833776666	51.68316230572544
0.9357992731610312	0.5588481301037513	52.462358319910955
0.9367034065275973	0.5587824890076888	53.24139080315869
0.9375822563463438	0.5587178298639771	54.020264309652624
0.9384368731715745	0.5586541237820911	54.79898320502658
0.9392682499627266	0.5585913431289442	55.57755167666838
0.9400773259881753	0.5585294614568992	56.355973743327596
0.9408649904150624	0.5584684534368617	57.134253264082716
0.9416320856142835	0.5584082947960297	57.912393946718375
0.9423794102067029	0.5583489622599265	58.69039935555892
0.9431077218739778	0.5582904334983375	59.46827291879991
