   0.2450444E+00   0.9357672E-04
   0.2450496E+00   0.1955713E-03
   0.2450548E+00   0.3506689E-03
   0.2450601E+00   0.5834699E-03
   0.2450653E+00   0.9243927E-03
   0.2450705E+00   0.1436279E-02
   0.2450757E+00   0.2137765E-02
   0.2450809E+00   0.3068143E-02
   0.2450861E+00   0.4270283E-02
   0.2450913E+00   0.5788055E-02
   0.2450965E+00   0.7747908E-02
   0.2451017E+00   0.1015156E-01
   0.2451070E+00   0.1313324E-01
   0.2451122E+00   0.1674780E-01
   0.2451174E+00   0.2101322E-01
   0.2451226E+00   0.2597581E-01
   0.2451278E+00   0.3180278E-01
   0.2451330E+00   0.3823923E-01
   0.2451382E+00   0.4542341E-01
   0.2451434E+00   0.5361457E-01
   0.2451487E+00   0.6263390E-01
   0.2451539E+00   0.7314972E-01
   0.2451591E+00   0.8532234E-01
   0.2451643E+00   0.9949856E-01
   0.2451695E+00   0.1161133E+00
   0.2451747E+00   0.1350887E+00
   0.2451799E+00   0.1562916E+00
   0.2451851E+00   0.1797733E+00
   0.2451903E+00   0.2049458E+00
   0.2451956E+00   0.2318453E+00
   0.2452008E+00   0.2596976E+00
   0.2452060E+00   0.2885992E+00
   0.2452112E+00   0.3180985E+00
   0.2452164E+00   0.3475448E+00
   0.2452216E+00   0.3770826E+00
   0.2452268E+00   0.4064966E+00
   0.2452320E+00   0.4359956E+00
   0.2452373E+00   0.4654141E+00
   0.2452425E+00   0.4949946E+00
   0.2452477E+00   0.5245768E+00
   0.2452529E+00   0.5544741E+00
   0.2452581E+00   0.5852878E+00
   0.2452633E+00   0.6169270E+00
   0.2452685E+00   0.6491554E+00
   0.2452737E+00   0.6825287E+00
   0.2452790E+00   0.7157510E+00
   0.2452842E+00   0.7488001E+00
   0.2452894E+00   0.7815149E+00
   0.2452946E+00   0.8131138E+00
   0.2452998E+00   0.8436627E+00
   0.2453050E+00   0.8728406E+00
   0.2453102E+00   0.9005340E+00
   0.2453154E+00   0.9262903E+00
   0.2453206E+00   0.9494130E+00
   0.2453259E+00   0.9696878E+00
   0.2453311E+00   0.9855089E+00
   0.2453363E+00   0.9960346E+00
   0.2453415E+00   0.9999846E+00
   0.2453467E+00   0.9955660E+00
   0.2453519E+00   0.9825666E+00
   0.2453571E+00   0.9610132E+00
   0.2453623E+00   0.9311171E+00
   0.2453676E+00   0.8944466E+00
   0.2453728E+00   0.8529994E+00
   0.2453780E+00   0.8080898E+00
   0.2453832E+00   0.7614486E+00
   0.2453884E+00   0.7140455E+00
   0.2453936E+00   0.6671186E+00
   0.2453988E+00   0.6206192E+00
   0.2454040E+00   0.5748359E+00
   0.2454092E+00   0.5304390E+00
   0.2454145E+00   0.4868942E+00
   0.2454197E+00   0.4447796E+00
   0.2454249E+00   0.4038350E+00
   0.2454301E+00   0.3645684E+00
   0.2454353E+00   0.3269803E+00
   0.2454405E+00   0.2913706E+00
   0.2454457E+00   0.2577551E+00
   0.2454509E+00   0.2266578E+00
   0.2454562E+00   0.1977761E+00
   0.2454614E+00   0.1713375E+00
   0.2454666E+00   0.1478178E+00
   0.2454718E+00   0.1275189E+00
   0.2454770E+00   0.1099570E+00
   0.2454822E+00   0.9490411E-01
   0.2454874E+00   0.8222733E-01
   0.2454926E+00   0.7163337E-01
   0.2454979E+00   0.6229189E-01
   0.2455031E+00   0.5407103E-01
   0.2455083E+00   0.4670094E-01
   0.2455135E+00   0.3997606E-01
   0.2455187E+00   0.3371506E-01
   0.2455239E+00   0.2795462E-01
   0.2455291E+00   0.2267424E-01
   0.2455343E+00   0.1816805E-01
   0.2455395E+00   0.1418864E-01
   0.2455448E+00   0.1088403E-01
   0.2455500E+00   0.8170706E-02
   0.2455552E+00   0.6039493E-02
   0.2455604E+00   0.4360427E-02
   0.2455656E+00   0.3094583E-02
   0.2455708E+00   0.2169908E-02
   0.2455760E+00   0.1555592E-02
   0.2455812E+00   0.1134591E-02
   0.2455865E+00   0.8543363E-03
   0.2455917E+00   0.6756000E-03
   0.2455969E+00   0.5485335E-03
   0.2456021E+00   0.4412595E-03
   0.2456073E+00   0.3472632E-03
   0.2456125E+00   0.2671361E-03
   0.2456177E+00   0.1921856E-03
   0.2456229E+00   0.1300479E-03
   0.2456281E+00   0.8178690E-04
   0.2456334E+00   0.4473130E-04
   0.2456386E+00   0.1736994E-04
   0.2456438E+00   0.8008149E-05
