   0.6860326E-01   0.2343902E-04
   0.6916149E-01   0.4315458E-04
   0.6971971E-01   0.7972754E-04
   0.7027794E-01   0.1438580E-03
   0.7083617E-01   0.2177569E-03
   0.7139439E-01   0.3120573E-03
   0.7195262E-01   0.4209773E-03
   0.7251085E-01   0.5422836E-03
   0.7306907E-01   0.6745880E-03
   0.7362730E-01   0.8455983E-03
   0.7418553E-01   0.1068045E-02
   0.7474375E-01   0.1451064E-02
   0.7530198E-01   0.1923773E-02
   0.7586021E-01   0.2626757E-02
   0.7641843E-01   0.3588405E-02
   0.7697666E-01   0.4867699E-02
   0.7753489E-01   0.6448310E-02
   0.7809311E-01   0.8425900E-02
   0.7865134E-01   0.1078197E-01
   0.7920956E-01   0.1384922E-01
   0.7976779E-01   0.1758445E-01
   0.8032602E-01   0.2209698E-01
   0.8088424E-01   0.2780408E-01
   0.8144247E-01   0.3439293E-01
   0.8200070E-01   0.4216151E-01
   0.8255892E-01   0.5094528E-01
   0.8311715E-01   0.6099555E-01
   0.8367538E-01   0.7267064E-01
   0.8423360E-01   0.8635157E-01
   0.8479183E-01   0.1025739E+00
   0.8535006E-01   0.1215802E+00
   0.8590828E-01   0.1437027E+00
   0.8646651E-01   0.1693677E+00
   0.8702474E-01   0.1984634E+00
   0.8758296E-01   0.2306304E+00
   0.8814119E-01   0.2657784E+00
   0.8869942E-01   0.3036182E+00
   0.8925764E-01   0.3436221E+00
   0.8981587E-01   0.3853738E+00
   0.9037410E-01   0.4290933E+00
   0.9093232E-01   0.4745050E+00
   0.9149055E-01   0.5206311E+00
   0.9204878E-01   0.5670909E+00
   0.9260700E-01   0.6134909E+00
   0.9316523E-01   0.6595967E+00
   0.9372345E-01   0.7054054E+00
   0.9428168E-01   0.7505690E+00
   0.9483991E-01   0.7943080E+00
   0.9539813E-01   0.8354972E+00
   0.9595636E-01   0.8734396E+00
   0.9651459E-01   0.9075789E+00
   0.9707281E-01   0.9369677E+00
   0.9763104E-01   0.9616928E+00
   0.9818927E-01   0.9808081E+00
   0.9874749E-01   0.9932508E+00
   0.9930572E-01   0.9991565E+00
   0.9986395E-01   0.9991541E+00
   0.1004222E+00   0.9930816E+00
   0.1009804E+00   0.9811314E+00
   0.1015386E+00   0.9639483E+00
   0.1020969E+00   0.9415343E+00
   0.1026551E+00   0.9138816E+00
   0.1032133E+00   0.8815727E+00
   0.1037715E+00   0.8451763E+00
   0.1043298E+00   0.8052463E+00
   0.1048880E+00   0.7615849E+00
   0.1054462E+00   0.7151837E+00
   0.1060044E+00   0.6669797E+00
   0.1065627E+00   0.6181299E+00
   0.1071209E+00   0.5695082E+00
   0.1076791E+00   0.5215368E+00
   0.1082373E+00   0.4751073E+00
   0.1087956E+00   0.4304359E+00
   0.1093538E+00   0.3880878E+00
   0.1099120E+00   0.3478609E+00
   0.1104703E+00   0.3098169E+00
   0.1110285E+00   0.2734776E+00
   0.1115867E+00   0.2391198E+00
   0.1121449E+00   0.2065760E+00
   0.1127032E+00   0.1762670E+00
   0.1132614E+00   0.1495138E+00
   0.1138196E+00   0.1260912E+00
   0.1143778E+00   0.1058635E+00
   0.1149361E+00   0.8879048E-01
   0.1154943E+00   0.7440370E-01
   0.1160525E+00   0.6214231E-01
   0.1166107E+00   0.5182924E-01
   0.1171690E+00   0.4306228E-01
   0.1177272E+00   0.3558633E-01
   0.1182854E+00   0.2919495E-01
   0.1188436E+00   0.2378014E-01
   0.1194019E+00   0.1927674E-01
   0.1199601E+00   0.1554350E-01
   0.1205183E+00   0.1254337E-01
   0.1210766E+00   0.1001391E-01
   0.1216348E+00   0.7925294E-02
   0.1221930E+00   0.6081820E-02
   0.1227512E+00   0.4595507E-02
   0.1233095E+00   0.3381668E-02
   0.1238677E+00   0.2452068E-02
   0.1244259E+00   0.1773400E-02
   0.1249841E+00   0.1240143E-02
   0.1255424E+00   0.9020715E-03
   0.1261006E+00   0.6373053E-03
   0.1266588E+00   0.4856560E-03
   0.1272170E+00   0.3813603E-03
   0.1277753E+00   0.2954716E-03
   0.1283335E+00   0.2320166E-03
   0.1288917E+00   0.1673459E-03
   0.1294500E+00   0.1322776E-03
   0.1300082E+00   0.9779140E-04
   0.1305664E+00   0.7082158E-04
   0.1311246E+00   0.4648327E-04
   0.1316829E+00   0.3128447E-04
