   0.0000000E+00   0.8737059E+00
   0.6588711E-03   0.9085344E+00
   0.1317742E-02   0.9373585E+00
   0.1976613E-02   0.9599891E+00
   0.2635484E-02   0.9769635E+00
   0.3294356E-02   0.9888786E+00
   0.3953227E-02   0.9963883E+00
   0.4612098E-02   0.9996936E+00
   0.5270969E-02   0.9993790E+00
   0.5929840E-02   0.9962334E+00
   0.6588711E-02   0.9910224E+00
   0.7247582E-02   0.9825991E+00
   0.7906453E-02   0.9718631E+00
   0.8565325E-02   0.9582377E+00
   0.9224196E-02   0.9418889E+00
   0.9883067E-02   0.9223671E+00
   0.1054194E-01   0.9000097E+00
   0.1120081E-01   0.8753600E+00
   0.1185968E-01   0.8479646E+00
   0.1251855E-01   0.8189248E+00
   0.1317742E-01   0.7885209E+00
   0.1383629E-01   0.7573474E+00
   0.1449516E-01   0.7256798E+00
   0.1515404E-01   0.6943871E+00
   0.1581291E-01   0.6628504E+00
   0.1647178E-01   0.6321284E+00
   0.1713065E-01   0.6022960E+00
   0.1778952E-01   0.5727222E+00
   0.1844839E-01   0.5439765E+00
   0.1910726E-01   0.5164497E+00
   0.1976613E-01   0.4893151E+00
   0.2042500E-01   0.4630266E+00
   0.2108388E-01   0.4369851E+00
   0.2174275E-01   0.4112430E+00
   0.2240162E-01   0.3861901E+00
   0.2306049E-01   0.3617274E+00
   0.2371936E-01   0.3384605E+00
   0.2437823E-01   0.3161967E+00
   0.2503710E-01   0.2952809E+00
   0.2569597E-01   0.2753427E+00
   0.2635484E-01   0.2567987E+00
   0.2701372E-01   0.2390101E+00
   0.2767259E-01   0.2227767E+00
   0.2833146E-01   0.2074591E+00
   0.2899033E-01   0.1929407E+00
   0.2964920E-01   0.1794012E+00
   0.3030807E-01   0.1665354E+00
   0.3096694E-01   0.1541339E+00
   0.3162581E-01   0.1424668E+00
   0.3228468E-01   0.1310852E+00
   0.3294356E-01   0.1206108E+00
   0.3360243E-01   0.1108729E+00
   0.3426130E-01   0.1018972E+00
   0.3492017E-01   0.9367953E-01
   0.3557904E-01   0.8615277E-01
   0.3623791E-01   0.7917949E-01
   0.3689678E-01   0.7272383E-01
   0.3755565E-01   0.6646700E-01
   0.3821452E-01   0.6044146E-01
   0.3887340E-01   0.5459902E-01
   0.3953227E-01   0.4902994E-01
   0.4019114E-01   0.4372195E-01
   0.4085001E-01   0.3882941E-01
   0.4150888E-01   0.3437933E-01
   0.4216775E-01   0.3045728E-01
   0.4282662E-01   0.2706022E-01
   0.4348549E-01   0.2417578E-01
   0.4414436E-01   0.2173553E-01
   0.4480324E-01   0.1966652E-01
   0.4546211E-01   0.1795461E-01
   0.4612098E-01   0.1658282E-01
   0.4677985E-01   0.1536134E-01
   0.4743872E-01   0.1425585E-01
   0.4809759E-01   0.1321315E-01
   0.4875646E-01   0.1219164E-01
   0.4941533E-01   0.1113899E-01
   0.5007420E-01   0.1008948E-01
   0.5073308E-01   0.9106316E-02
   0.5139195E-01   0.8203853E-02
   0.5205082E-01   0.7451287E-02
   0.5270969E-01   0.6818254E-02
   0.5336856E-01   0.6332300E-02
   0.5402743E-01   0.5926757E-02
   0.5468630E-01   0.5640537E-02
   0.5534517E-01   0.5449021E-02
   0.5600404E-01   0.5245104E-02
   0.5666292E-01   0.5092825E-02
   0.5732179E-01   0.4871897E-02
   0.5798066E-01   0.4623089E-02
   0.5863953E-01   0.4363470E-02
   0.5929840E-01   0.4069939E-02
   0.5995727E-01   0.3758574E-02
   0.6061614E-01   0.3428398E-02
   0.6127501E-01   0.3100486E-02
   0.6193388E-01   0.2775510E-02
   0.6259276E-01   0.2437299E-02
   0.6325163E-01   0.2088564E-02
   0.6391050E-01   0.1734644E-02
   0.6456937E-01   0.1413938E-02
   0.6522824E-01   0.1098528E-02
   0.6588711E-01   0.8411860E-03
   0.6654598E-01   0.6221779E-03
   0.6720485E-01   0.4328939E-03
   0.6786372E-01   0.2993887E-03
   0.6852260E-01   0.1801716E-03
   0.6918147E-01   0.1069438E-03
   0.6984034E-01   0.6844929E-04
   0.7049921E-01   0.3706003E-04
   0.7115808E-01   0.1780235E-04
