   0.1391135E+00   0.2668970E-04
   0.1391389E+00   0.5192415E-04
   0.1391642E+00   0.9047282E-04
   0.1391895E+00   0.1418219E-03
   0.1392148E+00   0.2134918E-03
   0.1392402E+00   0.2963061E-03
   0.1392655E+00   0.3818352E-03
   0.1392908E+00   0.5068179E-03
   0.1393161E+00   0.6535368E-03
   0.1393414E+00   0.8423230E-03
   0.1393668E+00   0.1119433E-02
   0.1393921E+00   0.1531934E-02
   0.1394174E+00   0.2129587E-02
   0.1394427E+00   0.2939827E-02
   0.1394681E+00   0.3940545E-02
   0.1394934E+00   0.5332332E-02
   0.1395187E+00   0.7131762E-02
   0.1395440E+00   0.9338188E-02
   0.1395693E+00   0.1208467E-01
   0.1395947E+00   0.1542616E-01
   0.1396200E+00   0.1955542E-01
   0.1396453E+00   0.2441102E-01
   0.1396706E+00   0.3020835E-01
   0.1396959E+00   0.3690200E-01
   0.1397213E+00   0.4479048E-01
   0.1397466E+00   0.5418213E-01
   0.1397719E+00   0.6520388E-01
   0.1397972E+00   0.7837480E-01
   0.1398226E+00   0.9363859E-01
   0.1398479E+00   0.1111180E+00
   0.1398732E+00   0.1312019E+00
   0.1398985E+00   0.1535079E+00
   0.1399238E+00   0.1780680E+00
   0.1399492E+00   0.2049985E+00
   0.1399745E+00   0.2341132E+00
   0.1399998E+00   0.2654639E+00
   0.1400251E+00   0.2986168E+00
   0.1400505E+00   0.3338455E+00
   0.1400758E+00   0.3702668E+00
   0.1401011E+00   0.4072168E+00
   0.1401264E+00   0.4441782E+00
   0.1401517E+00   0.4814748E+00
   0.1401771E+00   0.5188433E+00
   0.1402024E+00   0.5560429E+00
   0.1402277E+00   0.5931455E+00
   0.1402530E+00   0.6313035E+00
   0.1402783E+00   0.6703787E+00
   0.1403037E+00   0.7100734E+00
   0.1403290E+00   0.7516910E+00
   0.1403543E+00   0.7943284E+00
   0.1403796E+00   0.8366216E+00
   0.1404050E+00   0.8774101E+00
   0.1404303E+00   0.9146370E+00
   0.1404556E+00   0.9467036E+00
   0.1404809E+00   0.9717049E+00
   0.1405062E+00   0.9889477E+00
   0.1405316E+00   0.9982757E+00
   0.1405569E+00   0.9993266E+00
   0.1405822E+00   0.9936792E+00
   0.1406075E+00   0.9828148E+00
   0.1406329E+00   0.9674902E+00
   0.1406582E+00   0.9488878E+00
   0.1406835E+00   0.9270141E+00
   0.1407088E+00   0.9016772E+00
   0.1407341E+00   0.8722072E+00
   0.1407595E+00   0.8383887E+00
   0.1407848E+00   0.8013015E+00
   0.1408101E+00   0.7617622E+00
   0.1408354E+00   0.7209262E+00
   0.1408608E+00   0.6795145E+00
   0.1408861E+00   0.6375140E+00
   0.1409114E+00   0.5950773E+00
   0.1409367E+00   0.5515085E+00
   0.1409620E+00   0.5071438E+00
   0.1409874E+00   0.4626116E+00
   0.1410127E+00   0.4187801E+00
   0.1410380E+00   0.3761106E+00
   0.1410633E+00   0.3353389E+00
   0.1410886E+00   0.2969716E+00
   0.1411140E+00   0.2615772E+00
   0.1411393E+00   0.2294327E+00
   0.1411646E+00   0.2006188E+00
   0.1411899E+00   0.1747904E+00
   0.1412153E+00   0.1517670E+00
   0.1412406E+00   0.1311662E+00
   0.1412659E+00   0.1128131E+00
   0.1412912E+00   0.9667809E-01
   0.1413165E+00   0.8267195E-01
   0.1413419E+00   0.7049316E-01
   0.1413672E+00   0.5993270E-01
   0.1413925E+00   0.5074516E-01
   0.1414178E+00   0.4259499E-01
   0.1414432E+00   0.3547875E-01
   0.1414685E+00   0.2941889E-01
   0.1414938E+00   0.2422133E-01
   0.1415191E+00   0.1969933E-01
   0.1415444E+00   0.1585781E-01
   0.1415698E+00   0.1263714E-01
   0.1415951E+00   0.1007533E-01
   0.1416204E+00   0.7964237E-02
   0.1416457E+00   0.6326582E-02
   0.1416710E+00   0.5029429E-02
   0.1416964E+00   0.3967837E-02
   0.1417217E+00   0.3131228E-02
   0.1417470E+00   0.2426403E-02
   0.1417723E+00   0.1851554E-02
   0.1417977E+00   0.1382292E-02
   0.1418230E+00   0.1015036E-02
   0.1418483E+00   0.7267781E-03
   0.1418736E+00   0.5157446E-03
   0.1418989E+00   0.3406548E-03
   0.1419243E+00   0.2096427E-03
   0.1419496E+00   0.1305582E-03
   0.1419749E+00   0.7684887E-04
   0.1420002E+00   0.4407321E-04
   0.1420256E+00   0.2291536E-04
