   0.0000000E+00   0.7552310E-02
   0.4085068E-02   0.9881557E-02
   0.8170135E-02   0.1281152E-01
   0.1225520E-01   0.1628277E-01
   0.1634027E-01   0.2060867E-01
   0.2042534E-01   0.2579266E-01
   0.2451041E-01   0.3195068E-01
   0.2859547E-01   0.3914533E-01
   0.3268054E-01   0.4757882E-01
   0.3676561E-01   0.5714700E-01
   0.4085068E-01   0.6792926E-01
   0.4493574E-01   0.8013197E-01
   0.4902081E-01   0.9390459E-01
   0.5310588E-01   0.1094631E+00
   0.5719095E-01   0.1269537E+00
   0.6127602E-01   0.1462945E+00
   0.6536108E-01   0.1677340E+00
   0.6944615E-01   0.1913740E+00
   0.7353122E-01   0.2171794E+00
   0.7761629E-01   0.2450336E+00
   0.8170135E-01   0.2750932E+00
   0.8578642E-01   0.3073212E+00
   0.8987149E-01   0.3419509E+00
   0.9395656E-01   0.3784920E+00
   0.9804162E-01   0.4173235E+00
   0.1021267E+00   0.4580295E+00
   0.1062118E+00   0.5013056E+00
   0.1102968E+00   0.5470704E+00
   0.1143819E+00   0.5936109E+00
   0.1184670E+00   0.6411439E+00
   0.1225520E+00   0.6883085E+00
   0.1266371E+00   0.7337112E+00
   0.1307222E+00   0.7770166E+00
   0.1348072E+00   0.8166469E+00
   0.1388923E+00   0.8520336E+00
   0.1429774E+00   0.8834724E+00
   0.1470624E+00   0.9107766E+00
   0.1511475E+00   0.9344448E+00
   0.1552326E+00   0.9546049E+00
   0.1593176E+00   0.9713718E+00
   0.1634027E+00   0.9848452E+00
   0.1674878E+00   0.9940057E+00
   0.1715728E+00   0.9990382E+00
   0.1756579E+00   0.9994833E+00
   0.1797430E+00   0.9943794E+00
   0.1838280E+00   0.9839967E+00
   0.1879131E+00   0.9669179E+00
   0.1919982E+00   0.9442016E+00
   0.1960832E+00   0.9157052E+00
   0.2001683E+00   0.8828146E+00
   0.2042534E+00   0.8466801E+00
   0.2083385E+00   0.8082178E+00
   0.2124235E+00   0.7680725E+00
   0.2165086E+00   0.7267499E+00
   0.2205937E+00   0.6849219E+00
   0.2246787E+00   0.6429614E+00
   0.2287638E+00   0.6002690E+00
   0.2328489E+00   0.5573646E+00
   0.2369339E+00   0.5147969E+00
   0.2410190E+00   0.4725119E+00
   0.2451041E+00   0.4314037E+00
   0.2491891E+00   0.3915350E+00
   0.2532742E+00   0.3535263E+00
   0.2573593E+00   0.3177076E+00
   0.2614443E+00   0.2837427E+00
   0.2655294E+00   0.2522589E+00
   0.2696145E+00   0.2231719E+00
   0.2736995E+00   0.1968167E+00
   0.2777846E+00   0.1727353E+00
   0.2818697E+00   0.1508971E+00
   0.2859547E+00   0.1312710E+00
   0.2900398E+00   0.1133945E+00
   0.2941249E+00   0.9726785E-01
   0.2982099E+00   0.8281196E-01
   0.3022950E+00   0.7002085E-01
   0.3063801E+00   0.5854223E-01
   0.3104651E+00   0.4854351E-01
   0.3145502E+00   0.4002739E-01
   0.3186353E+00   0.3254288E-01
   0.3227203E+00   0.2613514E-01
   0.3268054E+00   0.2087137E-01
   0.3308905E+00   0.1656235E-01
   0.3349756E+00   0.1310525E-01
   0.3390606E+00   0.1032783E-01
   0.3431457E+00   0.8188482E-02
   0.3472308E+00   0.6609963E-02
   0.3513158E+00   0.5403390E-02
   0.3554009E+00   0.4414008E-02
   0.3594860E+00   0.3595211E-02
   0.3635710E+00   0.2949690E-02
   0.3676561E+00   0.2345158E-02
   0.3717412E+00   0.1832150E-02
   0.3758262E+00   0.1392496E-02
   0.3799113E+00   0.1051767E-02
   0.3839964E+00   0.7949465E-03
   0.3880814E+00   0.6000597E-03
   0.3921665E+00   0.4939376E-03
   0.3962516E+00   0.4123518E-03
   0.4003366E+00   0.3959664E-03
   0.4044217E+00   0.3799764E-03
   0.4085068E+00   0.3646027E-03
   0.4125918E+00   0.3393397E-03
   0.4166769E+00   0.2955606E-03
   0.4207620E+00   0.2449687E-03
   0.4248470E+00   0.1885443E-03
   0.4289321E+00   0.1338733E-03
   0.4330172E+00   0.8574265E-04
   0.4371022E+00   0.4850931E-04
   0.4411873E+00   0.2728528E-04
