   0.9166270E+02   0.1132121E-04
   0.9168518E+02   0.2317692E-04
   0.9170765E+02   0.5440827E-04
   0.9173012E+02   0.1146887E-03
   0.9175259E+02   0.1981097E-03
   0.9177507E+02   0.3194712E-03
   0.9179754E+02   0.4811451E-03
   0.9182001E+02   0.6855959E-03
   0.9184249E+02   0.9925948E-03
   0.9186496E+02   0.1364408E-02
   0.9188743E+02   0.1985998E-02
   0.9190990E+02   0.2982690E-02
   0.9193238E+02   0.4343779E-02
   0.9195485E+02   0.6317106E-02
   0.9197732E+02   0.9024136E-02
   0.9199979E+02   0.1254454E-01
   0.9202227E+02   0.1689470E-01
   0.9204474E+02   0.2207081E-01
   0.9206721E+02   0.2807408E-01
   0.9208968E+02   0.3478079E-01
   0.9211216E+02   0.4260447E-01
   0.9213463E+02   0.5154982E-01
   0.9215710E+02   0.6208819E-01
   0.9217957E+02   0.7442471E-01
   0.9220205E+02   0.8896813E-01
   0.9222452E+02   0.1060004E+00
   0.9224699E+02   0.1259340E+00
   0.9226946E+02   0.1488885E+00
   0.9229194E+02   0.1745070E+00
   0.9231441E+02   0.2029506E+00
   0.9233688E+02   0.2338269E+00
   0.9235935E+02   0.2669452E+00
   0.9238183E+02   0.3022123E+00
   0.9240430E+02   0.3395265E+00
   0.9242677E+02   0.3791891E+00
   0.9244924E+02   0.4207854E+00
   0.9247172E+02   0.4641987E+00
   0.9249419E+02   0.5086766E+00
   0.9251666E+02   0.5534007E+00
   0.9253913E+02   0.5975781E+00
   0.9256161E+02   0.6406902E+00
   0.9258408E+02   0.6832907E+00
   0.9260655E+02   0.7249052E+00
   0.9262903E+02   0.7667964E+00
   0.9265150E+02   0.8084563E+00
   0.9267397E+02   0.8491979E+00
   0.9269644E+02   0.8879721E+00
   0.9271892E+02   0.9233135E+00
   0.9274139E+02   0.9532836E+00
   0.9276386E+02   0.9762680E+00
   0.9278633E+02   0.9915778E+00
   0.9280881E+02   0.9991871E+00
   0.9283128E+02   0.9987738E+00
   0.9285375E+02   0.9904383E+00
   0.9287622E+02   0.9748580E+00
   0.9289870E+02   0.9515779E+00
   0.9292117E+02   0.9225838E+00
   0.9294364E+02   0.8891779E+00
   0.9296611E+02   0.8520649E+00
   0.9298859E+02   0.8128209E+00
   0.9301106E+02   0.7722144E+00
   0.9303353E+02   0.7305218E+00
   0.9305600E+02   0.6883458E+00
   0.9307848E+02   0.6459071E+00
   0.9310095E+02   0.6031758E+00
   0.9312342E+02   0.5602749E+00
   0.9314589E+02   0.5173788E+00
   0.9316837E+02   0.4746275E+00
   0.9319084E+02   0.4325383E+00
   0.9321331E+02   0.3913360E+00
   0.9323578E+02   0.3519080E+00
   0.9325826E+02   0.3148107E+00
   0.9328073E+02   0.2798690E+00
   0.9330320E+02   0.2478737E+00
   0.9332568E+02   0.2183759E+00
   0.9334815E+02   0.1915902E+00
   0.9337062E+02   0.1669504E+00
   0.9339309E+02   0.1447231E+00
   0.9341557E+02   0.1245927E+00
   0.9343804E+02   0.1069194E+00
   0.9346051E+02   0.9140232E-01
   0.9348298E+02   0.7842386E-01
   0.9350546E+02   0.6726167E-01
   0.9352793E+02   0.5777346E-01
   0.9355040E+02   0.4943579E-01
   0.9357287E+02   0.4226023E-01
   0.9359535E+02   0.3566728E-01
   0.9361782E+02   0.3002494E-01
   0.9364029E+02   0.2494561E-01
   0.9366276E+02   0.2050098E-01
   0.9368524E+02   0.1654694E-01
   0.9370771E+02   0.1322942E-01
   0.9373018E+02   0.1045441E-01
   0.9375265E+02   0.8096575E-02
   0.9377513E+02   0.6301898E-02
   0.9379760E+02   0.4804289E-02
   0.9382007E+02   0.3647910E-02
   0.9384254E+02   0.2722190E-02
   0.9386502E+02   0.2054805E-02
   0.9388749E+02   0.1522941E-02
   0.9390996E+02   0.1136685E-02
   0.9393243E+02   0.8351838E-03
   0.9395491E+02   0.6209944E-03
   0.9397738E+02   0.4527937E-03
   0.9399985E+02   0.3387909E-03
   0.9402232E+02   0.2450582E-03
   0.9404480E+02   0.1942227E-03
   0.9406727E+02   0.1500087E-03
   0.9408974E+02   0.1153888E-03
   0.9411222E+02   0.8625509E-04
   0.9413469E+02   0.6105093E-04
   0.9415716E+02   0.3963685E-04
   0.9417963E+02   0.2499261E-04
   0.9420211E+02   0.1422380E-04
